Online,Venue,yes_rsvp_count,Duration Minutes,int,Entry Fee,meta_category.name,members,Group,Pro,Duration Hours,Datetime,EDT,
NO,30 Herriott St,1,120,8,FREE,Book Clubs,25,Perth Union Library,NO,2.0,20-04-20 13:00,13:00:00,
NO,30 Herriott St,1,60,4,FREE,Book Clubs,25,Perth Union Library,NO,1.0,22-04-20 18:30,18:30:00,
NO,30 Herriott St,1,60,4,FREE,Book Clubs,25,Perth Union Library,NO,1.0,29-04-20 18:30,18:30:00,
NO,Morning Owl,7,60,4,FREE,Dance,397,Dance and Lattes...or wine!,NO,1.0,07-01-20 18:45,18:45:00,
NO,Morning Owl,5,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,14-01-20 18:45,18:45:00,
NO,Marilisa Granzotto,2,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,18-01-20 16:00,16:00:00,
NO,Marilisa Granzotto,5,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,21-01-20 18:45,18:45:00,
NO,Marilisa Granzotto,6,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,28-01-20 18:45,18:45:00,
NO,Morning Owl,6,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,04-02-20 18:45,18:45:00,
NO,Marilisa Granzotto,5,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,11-02-20 18:45,18:45:00,
NO,Marilisa Granzotto,3,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,18-02-20 18:45,18:45:00,
NO,Marilisa Granzotto,7,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,25-02-20 18:45,18:45:00,
NO,Morning Owl,6,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,03-03-20 18:45,18:45:00,
NO,Marilisa Granzotto,4,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,10-03-20 18:45,18:45:00,
NO,Morning Owl,1,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,24-03-20 18:45,18:45:00,
NO,Morning Owl,2,60,4,PAID,Dance,397,Dance and Lattes...or wine!,NO,1.0,31-03-20 18:45,18:45:00,
NO,The Rosemount Orange Hall,9,120,8,FREE,Dance,1296,Ottawa Ecstatic Dance,NO,2.0,02-01-20 19:15,19:15:00,
NO,The Rosemount Orange Hall,6,135,9,FREE,Dance,1296,Ottawa Ecstatic Dance,NO,2.3,16-01-20 19:15,19:15:00,
NO,The Rosemount Orange Hall,4,135,9,FREE,Dance,1296,Ottawa Ecstatic Dance,NO,2.3,06-02-20 19:15,19:15:00,
NO,The Rosemount Orange Hall,4,135,9,FREE,Dance,1296,Ottawa Ecstatic Dance,NO,2.3,20-02-20 19:15,19:15:00,
NO,The Rosemount Orange Hall,5,135,9,FREE,Dance,1296,Ottawa Ecstatic Dance,NO,2.3,05-03-20 19:15,19:15:00,
YES,Online,6,120,8,FREE,Dance,1296,Ottawa Ecstatic Dance,NO,2.0,16-04-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,7,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,16-01-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,3,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,16-01-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,1,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,23-01-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,6,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,30-01-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,2,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,06-02-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,1,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,13-02-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,2,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,20-02-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,1,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,05-03-20 19:30,19:30:00,
NO,Churchill Senior's Recreation Centre,1,60,4,PAID,Dance,405,Ottawa Salsa and Rueda Dance,NO,1.0,02-04-20 19:30,19:30:00,
NO,Fisher Park High School,5,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,01-01-20 19:00,19:00:00,
NO,Fisher Park High School,2,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,03-01-20 19:00,19:00:00,
NO,Fisher Park High School,2,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,08-01-20 19:00,19:00:00,
NO,Fisher Park High School,2,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,10-01-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,15-01-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,17-01-20 19:00,19:00:00,
NO,Fisher Park High School,2,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,22-01-20 19:00,19:00:00,
NO,Fisher Park High School,4,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,24-01-20 19:00,19:00:00,
NO,Fisher Park High School,4,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,29-01-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,31-01-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,05-02-20 19:00,19:00:00,
NO,Fisher Park High School,2,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,07-02-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,12-02-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,14-02-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,19-02-20 19:00,19:00:00,
NO,Fisher Park High School,2,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,21-02-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,26-02-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,28-02-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,04-03-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,06-03-20 19:00,19:00:00,
NO,Fisher Park High School,2,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,11-03-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,13-03-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,10-04-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,15-04-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,17-04-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,22-04-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,24-04-20 19:00,19:00:00,
NO,Fisher Park High School,1,120,8,FREE,Dance,1661,Salsa Dance Lessons and Outings!,NO,2.0,29-04-20 19:00,19:00:00,
NO,World Exchange Plaza,10,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,09-01-20 18:30,18:30:00,
NO,Tim Hortons,8,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,16-01-20 18:00,18:00:00,
NO,NAC,10,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,21-01-20 18:00,18:00:00,
NO,World Exchange Plaza,8,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,30-01-20 18:00,18:00:00,
NO,Presotea,9,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,13-02-20 18:30,18:30:00,
NO,Bridgehead Coffeehouse,11,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,20-02-20 18:00,18:00:00,
NO,Wool-tyme ,4,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,29-02-20 10:30,10:30:00,
NO,NAC,11,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,05-03-20 18:00,18:00:00,
NO,The Art  House Cafe,8,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,12-03-20 18:30,18:30:00,
NO,TBD,7,90,6,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,1.5,19-03-20 18:00,18:00:00,
NO,Google Hangouts,6,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,26-03-20 18:00,18:00:00,
NO,Google Hangouts,15,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,02-04-20 18:00,18:00:00,
NO,Google Hangouts,10,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,09-04-20 18:00,18:00:00,
NO,Google Hangouts,6,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,16-04-20 18:00,18:00:00,
NO,Google Hangouts,11,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,23-04-20 18:00,18:00:00,
NO,Google Hangouts,8,120,8,FREE,Hobbies & Crafts,246,Ottawa Downtown Knitting Group,NO,2.0,30-04-20 18:00,18:00:00,
NO,Glebe Central Pub,16,120,8,FREE,Hobbies & Crafts,272,TOOOL Ottawa - Lockpicking Enthusiasts,NO,2.0,29-01-20 18:00,18:00:00,
NO,Glebe Central Pub,14,120,8,FREE,Hobbies & Crafts,272,TOOOL Ottawa - Lockpicking Enthusiasts,NO,2.0,26-02-20 18:00,18:00:00,
,,11,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,01-01-20 18:30,18:30:00,
,,2,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,01-01-20 18:30,18:30:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,01-01-20 19:00,19:00:00,
,,9,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,03-01-20 19:00,19:00:00,
,,32,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,04-01-20 09:30,09:30:00,
,,9,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,04-01-20 10:00,10:00:00,
,,6,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,04-01-20 12:30,12:30:00,
,,14,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,04-01-20 15:00,15:00:00,
,,7,93,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.6,04-01-20 18:30,18:30:00,
,,26,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,04-01-20 19:30,19:30:00,
,,11,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,05-01-20 10:00,10:00:00,
,,9,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,05-01-20 10:00,10:00:00,
,,19,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,05-01-20 10:00,10:00:00,
,,39,210,14,FREE,Social,25557,OTTAWA SOCIAL,NO,3.5,05-01-20 12:15,12:15:00,
,,10,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,05-01-20 12:30,12:30:00,
,,14,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,05-01-20 13:00,13:00:00,
,,8,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,05-01-20 19:30,19:30:00,
,,2,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,06-01-20 18:30,18:30:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,07-01-20 09:30,09:30:00,
,,15,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,07-01-20 17:50,17:50:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,07-01-20 19:30,19:30:00,
,,14,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,08-01-20 18:30,18:30:00,
,,3,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,08-01-20 19:00,19:00:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,08-01-20 19:00,19:00:00,
,,28,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,09-01-20 21:00,21:00:00,
,,2,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,10-01-20 19:00,19:00:00,
,,59,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,10-01-20 21:00,21:00:00,
,,17,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,11-01-20 09:30,09:30:00,
,,4,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,11-01-20 12:30,12:30:00,
,,9,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,12-01-20 10:00,10:00:00,
,,2,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,12-01-20 10:00,10:00:00,
,,10,195,13,FREE,Social,25557,OTTAWA SOCIAL,NO,3.3,12-01-20 10:00,10:00:00,
,,20,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,12-01-20 13:00,13:00:00,
,,1,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,13-01-20 18:30,18:30:00,
,,11,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,14-01-20 18:00,18:00:00,
,,6,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,14-01-20 19:30,19:30:00,
,,18,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,15-01-20 18:30,18:30:00,
,,10,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,15-01-20 19:00,19:00:00,
,,13,60,4,FREE,Social,25557,OTTAWA SOCIAL,NO,1.0,15-01-20 19:00,19:00:00,
,,7,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,16-01-20 21:00,21:00:00,
,,8,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,17-01-20 19:00,19:00:00,
,,39,285,19,FREE,Social,25557,OTTAWA SOCIAL,NO,4.8,17-01-20 19:15,19:15:00,
,,17,60,4,FREE,Social,25557,OTTAWA SOCIAL,NO,1.0,18-01-20 10:00,10:00:00,
,,14,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,18-01-20 10:00,10:00:00,
,,14,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,18-01-20 10:00,10:00:00,
,,5,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,18-01-20 12:30,12:30:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,18-01-20 17:30,17:30:00,
,,26,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,18-01-20 18:30,18:30:00,
,,5,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,18-01-20 19:30,19:30:00,
,,49,240,16,FREE,Social,25557,OTTAWA SOCIAL,NO,4.0,18-01-20 20:00,20:00:00,
,,6,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,19-01-20 10:00,10:00:00,
,,5,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,19-01-20 10:00,10:00:00,
,,29,240,16,FREE,Social,25557,OTTAWA SOCIAL,NO,4.0,19-01-20 12:15,12:15:00,
,,3,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,20-01-20 18:30,18:30:00,
,,9,135,9,FREE,Social,25557,OTTAWA SOCIAL,NO,2.3,20-01-20 19:00,19:00:00,
,,2,125,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.1,21-01-20 10:00,10:00:00,
,,19,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,21-01-20 17:50,17:50:00,
,,1,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,22-01-20 10:30,10:30:00,
,,14,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,22-01-20 18:30,18:30:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,22-01-20 19:00,19:00:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,22-01-20 19:00,19:00:00,
,,3,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,24-01-20 19:00,19:00:00,
,,21,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,25-01-20 09:30,09:30:00,
,,8,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,25-01-20 10:00,10:00:00,
,,6,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,25-01-20 12:30,12:30:00,
,,12,210,14,FREE,Social,25557,OTTAWA SOCIAL,NO,3.5,25-01-20 19:00,19:00:00,
,,7,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,26-01-20 10:00,10:00:00,
,,4,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,26-01-20 10:00,10:00:00,
,,17,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,26-01-20 10:00,10:00:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,26-01-20 15:00,15:00:00,
,,0,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,27-01-20 18:30,18:30:00,
,,8,135,9,FREE,Social,25557,OTTAWA SOCIAL,NO,2.3,27-01-20 19:00,19:00:00,
,,14,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,28-01-20 18:10,18:10:00,
,,1,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,28-01-20 19:00,19:00:00,
,,10,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,29-01-20 18:30,18:30:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,29-01-20 19:00,19:00:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,29-01-20 19:00,19:00:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,30-01-20 19:00,19:00:00,
,,4,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,31-01-20 19:00,19:00:00,
,,61,240,16,FREE,Social,25557,OTTAWA SOCIAL,NO,4.0,31-01-20 22:00,22:00:00,
,,9,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,01-02-20 09:30,09:30:00,
,,7,150,10,FREE,Social,25557,OTTAWA SOCIAL,NO,2.5,01-02-20 09:45,09:45:00,
,,10,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,01-02-20 10:00,10:00:00,
,,5,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,01-02-20 12:30,12:30:00,
,,22,210,14,FREE,Social,25557,OTTAWA SOCIAL,NO,3.5,01-02-20 12:30,12:30:00,
,,8,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,01-02-20 19:30,19:30:00,
,,7,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,02-02-20 10:00,10:00:00,
,,11,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,02-02-20 10:00,10:00:00,
,,30,240,16,FREE,Social,25557,OTTAWA SOCIAL,NO,4.0,02-02-20 12:15,12:15:00,
,,11,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,02-02-20 13:00,13:00:00,
,,3,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,02-02-20 19:30,19:30:00,
,,0,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,03-02-20 18:30,18:30:00,
,,12,150,10,FREE,Social,25557,OTTAWA SOCIAL,NO,2.5,03-02-20 19:00,19:00:00,
,,3,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,04-02-20 09:30,09:30:00,
,,17,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,04-02-20 18:30,18:30:00,
,,15,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,05-02-20 18:30,18:30:00,
,,3,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,05-02-20 19:00,19:00:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,05-02-20 19:00,19:00:00,
,,1,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,06-02-20 09:00,09:00:00,
,,2,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,06-02-20 17:30,17:30:00,
,,2,150,10,FREE,Social,25557,OTTAWA SOCIAL,NO,2.5,06-02-20 19:00,19:00:00,
,,3,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,07-02-20 19:00,19:00:00,
,,3,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,07-02-20 20:20,20:20:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,07-02-20 21:00,21:00:00,
,,4,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,08-02-20 09:30,09:30:00,
,,35,300,20,FREE,Social,25557,OTTAWA SOCIAL,NO,5.0,08-02-20 10:00,10:00:00,
,,2,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,08-02-20 10:00,10:00:00,
,,2,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,08-02-20 10:00,10:00:00,
,,14,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,08-02-20 10:15,10:15:00,
,,4,60,4,FREE,Social,25557,OTTAWA SOCIAL,NO,1.0,08-02-20 10:30,10:30:00,
,,6,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,08-02-20 12:30,12:30:00,
,,16,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,08-02-20 14:00,14:00:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,08-02-20 14:00,14:00:00,
,,3,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,09-02-20 10:00,10:00:00,
,,2,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,09-02-20 10:00,10:00:00,
,,11,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,09-02-20 13:00,13:00:00,
,,3,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,09-02-20 14:00,14:00:00,
,,0,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,10-02-20 18:30,18:30:00,
,,11,150,10,FREE,Social,25557,OTTAWA SOCIAL,NO,2.5,10-02-20 19:00,19:00:00,
,,14,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,11-02-20 18:10,18:10:00,
,,1,60,4,FREE,Social,25557,OTTAWA SOCIAL,NO,1.0,12-02-20 18:00,18:00:00,
,,15,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,12-02-20 18:30,18:30:00,
,,1,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,12-02-20 19:00,19:00:00,
,,6,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,12-02-20 19:00,19:00:00,
,,21,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,13-02-20 18:30,18:30:00,
,,9,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,13-02-20 19:00,19:00:00,
,,2,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,14-02-20 19:00,19:00:00,
,,133,210,14,FREE,Social,25557,OTTAWA SOCIAL,NO,3.5,14-02-20 22:30,22:30:00,
,,3,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,15-02-20 10:00,10:00:00,
,,12,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,15-02-20 12:00,12:00:00,
,,5,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,15-02-20 12:30,12:30:00,
,,12,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,15-02-20 14:00,14:00:00,
,,5,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,15-02-20 14:00,14:00:00,
,,11,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,15-02-20 19:30,19:30:00,
,,4,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,16-02-20 10:00,10:00:00,
,,7,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,16-02-20 10:00,10:00:00,
,,23,240,16,FREE,Social,25557,OTTAWA SOCIAL,NO,4.0,16-02-20 10:00,10:00:00,
,,32,240,16,FREE,Social,25557,OTTAWA SOCIAL,NO,4.0,16-02-20 12:15,12:15:00,
,,7,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,16-02-20 13:00,13:00:00,
,,5,90,6,FREE,Social,25557,OTTAWA SOCIAL,NO,1.5,16-02-20 14:00,14:00:00,
,,4,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,17-02-20 12:00,12:00:00,
,,0,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,17-02-20 18:30,18:30:00,
,,7,150,10,FREE,Social,25557,OTTAWA SOCIAL,NO,2.5,17-02-20 19:00,19:00:00,
,,1,240,16,FREE,Social,25557,OTTAWA SOCIAL,NO,4.0,17-02-20 19:00,19:00:00,
,,16,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,18-02-20 18:00,18:00:00,
,,18,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,18-02-20 18:30,18:30:00,
,,16,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,19-02-20 18:30,18:30:00,
,,26,180,12,FREE,Social,25557,OTTAWA SOCIAL,NO,3.0,19-02-20 18:45,18:45:00,
,,2,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,19-02-20 19:00,19:00:00,
,,7,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,19-02-20 19:00,19:00:00,
,,8,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,20-02-20 18:30,18:30:00,
,,18,120,8,FREE,Social,25557,OTTAWA SOCIAL,NO,2.0,21-02-20 18:30,18:30:00,
,,4,0,0,FREE,Social,25557,OTTAWA SOCIAL,NO,0.0,21-02-20 19:00,19:00:00,
